video,block,fingerprint,processing_seconds
scottkress_doordash_dl.mp4,37,"-183.563599,124.295235,-49.493774,24.977320,-4.028080,10.396338,-35.519535,-26.496983,-16.968544,-18.498117,-1.382599,-6.145137,-16.285982,-7.699340,-10.085949,-6.204434,0.091196,-14.622061,-14.030869,-12.551406",0.343
scottkress_doordash_dl.mp4,38,"-239.457855,120.358833,-61.240520,25.010437,-39.041378,-29.638433,-20.918633,-10.324611,-1.660229,-7.065395,-20.824440,-14.831808,-4.743840,1.860291,-17.453508,-7.964214,-2.366253,-15.141241,2.479086,-3.385744",0.343
scottkress_doordash_dl.mp4,39,"-293.127380,134.946487,-91.737045,23.559542,-34.074791,-9.644663,-7.827947,-11.824230,-18.891424,-12.453325,-13.325379,-13.651299,-2.803370,3.027883,-18.161793,-8.156017,6.513343,-13.203652,-2.361553,-7.265294",0.343
scottkress_doordash_dl.mp4,40,"-326.181732,129.617828,-92.269348,17.035358,-17.786938,5.820531,-14.323085,-27.435778,-14.134625,-7.780641,0.414206,-4.525168,-9.524423,-0.093252,-17.277996,-6.376179,10.524506,-15.556753,-0.206103,7.737269",0.343
scottkress_doordash_dl.mp4,41,"-269.840302,110.449318,-42.536880,9.479215,-19.678396,0.225064,-18.909985,-13.870416,-2.038746,-5.576159,-8.545725,-12.515045,-2.337072,0.132612,-8.136984,-3.924359,-4.973911,-4.921319,1.445684,-3.535464",0.343
scottkress_doordash_dl.mp4,42,"-213.482239,107.417778,-26.346708,30.364063,-25.460573,13.943836,-18.860031,-7.780402,-19.882732,-18.753393,-2.624890,-8.707104,-10.455818,-7.489063,-3.715896,-8.886259,-6.103703,-5.592777,-6.112403,-6.883143",0.343
scottkress_doordash_dl.mp4,43,"-214.912781,110.273552,-55.579124,23.189913,-31.568945,6.015912,-12.693921,-9.588465,-19.141865,-13.204143,-17.206152,-12.151096,-12.333026,-8.593200,-12.318365,-7.060571,-0.144266,-8.214780,-6.425578,-13.490514",0.343
scottkress_doordash_dl.mp4,44,"-342.024384,111.440147,-74.843590,21.305481,-0.681567,2.455128,-7.961223,-14.558066,-24.334436,-7.626339,-7.684035,-22.987101,-12.581341,6.101307,-11.112717,-6.930849,6.287231,1.306449,4.694641,-9.644922",0.343
scottkress_doordash_dl.mp4,45,"-259.994446,126.084389,-96.276825,20.611866,-29.916428,-0.836180,-11.837667,-10.691723,-24.420012,-14.037892,-2.254530,-10.742370,-12.044540,9.233677,-10.917763,-10.039839,6.192246,-11.442712,-2.573170,-8.738961",0.343
scottkress_doordash_dl.mp4,46,"-282.846191,102.079575,-91.808350,42.463745,-34.252766,3.242781,-15.469269,-12.643355,-17.712088,-10.307725,-11.307806,-6.239636,-12.456285,-1.322511,-10.380365,-1.270495,8.506055,-11.214368,-2.680805,-4.055740",0.343
scottkress_doordash_dl.mp4,47,"-298.931915,130.516815,-104.155090,30.323868,-33.523949,12.342452,-19.379475,0.912028,-24.554018,-11.462371,-4.218713,-0.003741,-12.545407,3.331415,-7.996656,-7.230589,7.750205,-9.813377,-2.175838,-10.581455",0.343
scottkress_halloween_dl.mp4,0,"-295.023193,141.655243,-63.305626,22.063547,-3.700337,9.354074,-18.078411,-14.953017,-15.419199,-0.090600,-12.712828,-9.271024,-8.142789,-10.071962,-5.676887,-8.796597,-4.710153,-9.539764,0.347522,-12.709201",0.424
scottkress_halloween_dl.mp4,1,"-267.865936,131.321167,-67.672180,19.536051,-29.313513,2.366455,-21.872221,-6.542141,-16.316450,4.271955,-8.550227,-2.698248,-3.610590,-1.984478,-18.709465,-8.027470,-0.490176,-8.654655,2.991969,-14.066210",0.424
scottkress_halloween_dl.mp4,2,"-336.387146,120.126213,-71.100403,7.688799,-37.175404,4.998429,-22.032955,-10.635677,-24.631834,-4.675326,-5.459289,-10.464745,-15.325553,-8.973293,-11.124961,-4.376644,2.024717,-5.568831,4.081821,-11.171556",0.424
scottkress_halloween_dl.mp4,3,"-338.550323,119.747231,-67.203583,12.768347,-39.396244,-2.499884,-25.299505,-19.629786,-13.860640,-12.463213,-12.835828,-2.860281,-4.652771,-8.277008,-12.105198,-4.164072,-0.004716,-9.393508,-4.644311,-17.769491",0.424
scottkress_halloween_dl.mp4,4,"-358.580536,134.766159,-67.753326,16.099709,-30.608143,-13.546720,-21.644863,-12.494188,-24.887659,-16.728653,-16.932013,-11.362694,-5.133665,-2.159675,-14.011118,-7.695951,-2.215262,-10.593195,0.042788,-17.248640",0.424
scottkress_halloween_dl.mp4,5,"-369.390289,126.918106,-67.771271,31.756132,-21.251173,-2.800161,-23.720446,-22.155397,-27.004169,-7.470616,-16.599691,-7.330115,-4.650253,-2.801938,-14.622201,-7.201543,0.362877,-11.806735,1.431424,-10.360955",0.424
scottkress_halloween_dl.mp4,6,"-305.851837,133.935028,-68.164062,13.355621,-12.031222,27.409023,-33.625267,-13.547626,-35.134037,-7.115039,-9.604774,-16.003757,-6.433006,-5.271478,-11.081529,-7.203009,-1.241885,-15.901533,2.439221,-9.551838",0.424
scottkress_halloween_dl.mp4,7,"-322.002167,151.281967,-66.823021,-4.076653,-21.548489,15.717817,-9.879135,0.844981,-37.732491,-10.784333,3.873102,-13.008684,-4.437284,-0.535846,-11.959675,-3.497240,-1.193683,-8.999833,3.838655,-12.520082",0.424
scottkress_halloween_dl.mp4,8,"-425.487793,133.792435,-46.646400,5.950290,-28.575666,-6.545922,-1.705503,-2.206313,-24.039442,-10.778785,-7.364563,-10.313348,-14.424826,-9.909461,-10.657783,-9.016858,-13.420922,-3.625812,-0.085031,-24.346565",0.424
scottkress_halloween_dl.mp4,9,"-312.104370,106.139809,-61.529785,27.818401,-29.837219,-7.422769,-20.374645,-16.426216,-23.398489,-8.378129,-14.917114,-0.536967,-3.344403,-4.784213,-12.422763,-3.353332,-3.233744,-12.744606,3.271665,-12.366020",0.424
scottkress_halloween_dl.mp4,10,"-297.479248,107.871284,-67.393272,0.989951,-51.928131,-6.605430,-20.739067,-9.041739,-24.535387,-5.932345,-13.760311,-7.430983,-2.981481,-5.037329,-13.730879,-7.870163,-7.018978,-7.555374,-0.608392,-13.250720",0.424
scottkress_halloween_dl.mp4,11,"-335.478394,134.929581,-62.099087,12.888533,-24.639530,8.283339,-18.212893,-16.172552,-30.579279,-2.748637,-5.980482,-9.173951,0.113411,0.956318,-16.131161,-6.910326,0.006838,-13.620026,-0.298955,-4.003153",0.424
scottkress_halloween_dl.mp4,12,"-375.410126,156.747116,-38.766396,-1.899206,-6.823627,19.238052,-9.717122,-7.126572,-19.071905,-6.561532,-8.290365,-18.494959,-0.916051,-5.769087,-13.769565,-7.523479,-0.725929,-5.083661,-1.210474,-2.175416",0.424
scottkress_halloween_dl.mp4,13,"-332.426270,147.980911,-54.356613,8.470010,-27.649273,0.119125,-14.037181,-13.453455,-35.268646,-17.234392,-9.835692,-19.843050,-8.438037,-1.382372,-8.660029,-1.544363,-4.352515,-10.640093,-3.970134,-14.738177",0.424
scottkress_halloween_dl.mp4,14,"-317.553253,113.150002,-62.100037,8.666381,-54.338306,4.233455,-14.060266,-10.386573,-30.579020,-13.310854,-6.401319,-11.206065,-14.511428,-10.209699,-15.902654,-10.059214,-4.645720,-6.971466,-2.289545,-13.312387",0.424
scottkress_halloween_dl.mp4,15,"-384.915497,157.761841,-18.773439,40.411922,-10.970044,17.590841,-4.892991,-12.902386,-18.640970,-10.775241,-14.512951,-16.561840,6.429031,-5.792824,-6.811954,-3.202547,-8.301493,-7.223430,-3.241915,-0.601428",0.424
scottkress_halloween_dl.mp4,16,"-354.508606,134.666245,-32.046070,-5.577397,-51.423843,17.114981,-1.550399,9.396475,-23.406332,-6.281305,13.871568,-4.091408,2.489401,-1.465310,-1.132641,-7.351172,-17.386175,1.056123,-1.453234,-7.643488",0.424
scottkress_halloween_dl.mp4,17,"-330.885193,107.680305,-78.128273,29.481636,-14.088859,13.829090,-7.452224,-17.801359,-29.193069,-7.616404,-3.048850,-13.169547,-4.685576,-0.036678,-8.213188,-4.899375,-5.052230,-13.499824,-4.017822,-10.020613",0.424
scottkress_halloween_dl.mp4,18,"-355.283936,127.129501,-73.699348,17.217012,-21.567980,15.802701,-9.697859,-2.592985,-18.873278,-4.058195,-0.112293,-11.496430,-13.775572,-0.610279,-6.922070,-4.697871,-1.763424,-11.796298,-1.798022,-9.633818",0.424
scottkress_halloween_dl.mp4,19,"-368.516785,177.221741,-45.452137,-5.817459,-20.371382,24.765661,-12.061256,-2.313096,-36.796616,-9.886746,6.059878,-5.049040,-5.468017,-4.559377,-1.121055,-9.346327,-11.488059,-4.317533,5.607533,-4.423478",0.424
scottkress_halloween_dl.mp4,20,"-307.291473,136.916458,-76.228882,7.910704,-33.874859,5.511081,-14.492675,-3.549662,-20.920052,-7.536562,2.284042,-2.137324,-10.608842,1.622490,-7.390255,-3.789871,-0.716420,-11.876918,-0.861012,-7.659329",0.424
scottkress_halloween_dl.mp4,21,"-353.871796,115.935432,-80.015297,23.484280,-23.016695,18.709654,-1.440982,-5.180707,-28.128252,-0.066965,-1.897573,0.949016,-10.083959,-7.366171,-10.848247,-2.694148,3.432913,-10.454070,0.745764,-9.443082",0.424
scottkress_halloween_dl.mp4,22,"-361.422394,143.158157,-59.362900,-6.863600,-32.249603,14.862797,-0.909456,-5.161230,-38.096569,-8.300907,-1.875635,-7.313114,-4.288379,-7.184711,-12.764565,-10.781429,1.458313,-4.413169,-4.097595,-3.317814",0.424
scottkress_halloween_dl.mp4,23,"-389.572479,104.722923,-38.611332,22.236744,-16.350044,34.303589,-10.514357,-3.024165,-36.828930,-13.173810,-21.508251,-12.673681,-0.898845,-6.877565,-2.113685,-1.014171,-2.596821,-8.691130,-3.310538,-5.964696",0.424
scottkress_halloween_dl.mp4,24,"-271.644348,107.391403,-83.463203,19.649895,-32.722599,7.516531,-32.965347,-21.816908,-26.273918,-5.348749,-13.603965,3.738619,-6.867450,-14.291551,-10.708957,4.022636,-4.538670,-20.454672,1.768100,-3.276136",0.424
scottkress_halloween_dl.mp4,25,"-309.643921,135.068573,-76.285751,-1.315606,-34.006954,-10.542113,-28.145241,-6.240560,-18.242090,-3.143555,-7.714380,-10.970168,-7.340625,-1.910128,-3.016779,-3.335546,-6.470949,-11.644481,8.339599,-4.760084",0.424
scottkress_halloween_dl.mp4,26,"-374.786560,125.189934,-16.125490,13.408521,-31.546320,3.800548,-16.048815,-9.813503,-26.915087,-2.681633,-9.466748,-20.055328,-9.052595,-5.137659,-1.394244,-10.553944,-8.144626,2.350975,0.132119,-14.455903",0.424
scottkress_halloween_dl.mp4,27,"-305.814301,113.956032,-52.573421,12.734970,-40.845390,6.493478,-17.784294,-1.208652,-25.394121,-11.242071,-16.906797,-2.998701,-1.032544,-5.186502,-4.168293,-8.058312,-11.524681,-12.822921,-5.999883,-17.539854",0.424
scottkress_halloween_dl.mp4,28,"-313.160950,114.378304,-88.895035,10.015231,-35.490814,-0.548281,-25.837730,-12.672065,-22.386930,-6.456666,-10.845119,3.285252,-3.489914,-10.499554,-12.468819,-6.232805,-4.658634,-15.689045,-7.479972,-24.219549",0.424
scottkress_halloween_dl.mp4,29,"-333.110107,115.081169,-90.905693,-0.298774,-45.708351,-6.735168,-20.260845,-5.108325,-23.971256,-12.119713,-4.915541,1.576520,-5.561188,-9.293657,-9.119677,-0.411470,-4.444640,-10.884573,-1.405137,-23.769293",0.424
scottkress_halloween_dl.mp4,30,"-375.817566,101.445145,-91.856262,13.658060,-19.014040,2.427919,-20.476517,-16.558163,-21.606396,-14.930218,-5.617217,-8.984686,-2.907443,-1.752539,-11.795887,0.574305,-1.813918,-12.691060,3.278250,-16.524427",0.424
scottkress_halloween_dl.mp4,31,"-347.499298,130.043793,-99.176659,6.070750,-33.021828,-22.713320,-23.377577,-6.422697,-13.147704,-12.943877,-10.781909,-4.005840,-6.338155,-4.375573,-8.027145,0.210515,-2.248088,-15.829857,4.897447,-15.236245",0.424
scottkress_halloween_dl.mp4,32,"-351.959259,132.379456,-71.823639,-3.980597,-31.940125,9.485236,-10.354067,-17.750959,-26.054478,-12.169536,-7.496056,-12.056042,-6.553130,-8.522602,-5.004595,3.175318,-6.039262,-10.058766,7.483980,5.154424",0.424
scottkress_halloween_dl.mp4,33,"-339.755981,127.845985,-56.838554,4.645759,-34.889626,9.669660,3.313216,-11.126161,-42.083088,-6.351031,-8.675446,-22.762800,-8.015676,-5.517780,-9.576664,-13.442943,-16.498426,-6.078902,-4.750528,-7.924760",0.424
scottkress_halloween_dl.mp4,34,"-271.447845,112.832108,-85.355186,10.833375,-30.709919,4.752265,-27.608099,-3.009876,-20.681946,-2.767467,-19.632248,3.328534,-7.812122,-6.845270,-5.154465,0.062799,-5.025296,-19.177322,-0.066049,-15.069544",0.424
scottkress_halloween_dl.mp4,35,"-277.511108,137.056412,-90.159096,-2.609777,-38.239815,1.059806,-19.827566,4.133583,-6.120232,-13.296704,-6.123806,-2.788166,-6.462311,-0.868256,-10.594309,-6.547883,-3.233799,-11.664477,-3.706116,-14.231608",0.424
scottkress_halloween_dl.mp4,36,"-301.375580,117.443138,-57.974403,13.086879,-26.137110,23.959009,-15.999453,-11.976033,-25.176966,-5.627901,-0.369564,-16.555044,-10.796285,-5.605854,-16.460222,-12.676720,2.599065,-7.799074,-9.585100,-1.263188",0.424
scottkress_halloween_dl.mp4,37,"-295.956299,129.563538,-61.596546,26.737223,-31.608114,-3.748599,-18.437330,-15.061323,-30.509356,-5.445936,-12.937727,-14.296468,-3.874683,-4.935567,-10.681876,-7.643458,-7.253530,-9.460789,-1.505883,-7.034175",0.424
scottkress_halloween_dl.mp4,38,"-315.780609,136.264969,-72.191574,17.650719,-26.159382,-13.056458,-20.419626,-7.074684,-10.550791,-5.147833,-15.981415,-22.288263,-10.362051,-4.295472,-12.210047,-5.413311,-5.895306,-6.696277,0.149496,-22.276215",0.424
scottkress_halloween_dl.mp4,39,"-299.203766,143.077042,-43.265110,6.084523,-37.710754,-8.678134,-15.385143,-9.386994,-15.670938,-7.419315,3.148947,-14.557174,-7.752087,1.375977,-7.932011,-11.441785,-8.343969,0.673046,-8.915192,-24.624090",0.424
scottkress_halloween_dl.mp4,40,"-340.083923,136.040039,-18.471981,36.889519,-1.243505,-5.675593,-24.847240,-27.899431,-17.892202,-9.472188,-7.598608,-34.405849,-11.942721,15.575499,-12.723854,-17.799759,0.449167,-1.741685,-11.245968,-13.955941",0.424
scottkress_halloween_dl.mp4,41,"-305.311920,124.171280,-33.507549,29.543951,-40.258186,-13.502296,-17.941690,-18.385517,-26.937197,-3.788637,-3.187802,-21.799179,-8.431369,6.721496,-7.616540,-5.526351,-3.964797,-7.097604,-7.372834,-20.413206",0.424
scottkress_halloween_dl.mp4,42,"-296.242157,122.341019,-89.365265,9.228420,-37.677273,2.006045,-21.504196,-6.868416,-24.750328,-1.123621,1.066034,-9.967895,-6.628813,1.144095,-14.846927,-12.625834,-0.346138,-7.735650,-4.013193,-16.183468",0.424
scottkress_halloween_dl.mp4,43,"-340.550751,127.002907,-75.288712,27.405035,-28.715786,-2.317315,-18.939581,-16.709915,-16.253294,-6.320889,-6.714473,-15.491669,-17.138218,-5.386027,-8.265637,-7.635630,-1.717999,-8.165448,-5.782560,-18.016777",0.424
scottkress_halloween_dl.mp4,44,"-305.069855,147.310516,-37.785873,34.849987,-44.629791,-8.983101,-24.425217,-15.089608,-10.927330,0.313690,-7.646939,-15.638259,-11.723988,-10.031403,-6.681490,1.790467,-0.677636,-6.482663,-4.215308,-12.468371",0.424
scottkress_halloween_dl.mp4,45,"-316.443909,113.738640,-85.478058,8.321229,-27.960627,-2.254395,-27.798746,-17.959230,-19.489124,-2.522082,-11.050154,-6.387719,-13.687750,-11.500038,-14.575401,-9.046805,0.713245,-10.751918,-3.307477,-20.252806",0.424
scottkress_halloween_dl.mp4,46,"-357.431335,105.730179,-73.374969,37.218758,-25.267389,-4.485102,-27.509016,-15.939730,-18.709673,-5.984003,-17.061680,-14.798296,-15.240652,-14.085106,-15.852634,-8.861824,-5.258724,-12.902719,-10.106807,-26.555515",0.424
scottkress_halloween_dl.mp4,47,"-373.096130,111.049393,-83.480949,14.278136,-36.613522,-10.236181,-17.423584,-4.696909,-4.400184,-5.229457,-11.713012,-13.463242,-12.524946,-10.335496,-12.919937,-8.651313,-5.866997,-9.983373,-3.519368,-14.792031",0.424
scottkress_halloween_dl.mp4,48,"-344.048004,107.490265,-91.738899,18.851028,-22.947449,6.534093,-23.141085,-19.848534,-24.967691,-13.392982,-9.161755,-10.974696,-17.882147,-12.243799,-11.766104,0.740839,0.532152,-14.256955,-3.412369,-18.781713",0.424
scottkress_halloween_dl.mp4,49,"-387.429108,95.247047,-67.511360,18.523441,-47.699257,1.875274,-15.704162,10.805802,-8.542423,-11.265253,-7.783631,-1.901225,-10.136542,-12.641711,-12.387680,0.826365,-0.750216,-12.426790,-0.983742,-10.251206",0.424
scottkress_halloween_dl.mp4,50,"-436.679199,116.813591,-61.635742,29.749004,-12.039775,-20.415382,-11.667258,-18.714798,-3.989065,-2.643228,-8.516854,-15.314025,-14.858711,-8.078074,-12.280163,-3.455276,0.171601,-6.869758,-2.288390,-6.640814",0.424
scottkress_halloween_dl.mp4,51,"-408.723145,98.312767,-58.274952,37.984177,-14.529457,6.801006,-28.490061,-11.368107,-17.514547,-1.837804,-11.409898,-14.189346,-11.334595,-3.823183,-14.805663,-9.281306,3.352575,-9.819508,-9.465206,-16.794228",0.424
scottkress_halloween_dl.mp4,52,"-296.166443,124.917152,-53.855385,10.797456,-44.855652,-9.032851,-18.955801,-9.249498,-14.199475,-9.969785,-4.190048,-0.613825,-7.950364,-11.514755,-17.095737,-5.788133,-0.186403,-2.982210,0.470670,-7.916827",0.424
scottkress_halloween_dl.mp4,53,"-332.540619,113.889030,-13.805500,23.182943,-31.243652,-8.343565,-26.089825,-6.598999,-6.241213,-17.504814,-26.826998,-14.113715,-7.547283,-9.251551,-6.831056,-4.166793,-5.744567,-3.697741,-2.969094,-11.751717",0.424
scottkress_halloween_dl.mp4,54,"-334.312042,113.326164,-50.728840,35.905502,-12.057310,21.226549,-20.443413,-28.174999,-25.352377,-12.265697,-10.572511,-15.124664,-12.807263,-14.105834,-13.170133,0.188395,-0.299715,-6.300110,-3.637522,-9.263865",0.424
scottkress_halloween_dl.mp4,55,"-342.748810,109.982834,-68.871597,23.883856,-41.194969,-14.333391,-20.099539,-10.171455,-17.277586,-9.341390,-8.287087,-11.067973,-2.163337,0.563364,-11.125526,-2.306828,0.241592,-10.720618,-8.123460,-15.463012",0.424
scottkress_halloween_dl.mp4,56,"-343.465820,137.226654,-45.932079,23.953850,1.975337,-12.280566,-16.629498,-10.712788,-16.172525,-9.634912,-7.311791,-21.199930,-10.115464,-4.549507,-7.778268,-8.764998,-9.974317,1.276382,2.053680,-19.259295",0.424
scottkress_halloween_dl.mp4,57,"-348.126648,154.929794,-41.586403,2.938385,14.085241,9.063650,-21.624664,-5.902565,-13.965656,-17.526928,-7.193160,-4.898409,-1.422083,-5.397991,-3.864713,0.790473,-6.613720,-8.814134,2.814929,-13.158216",0.424
scottkress_halloween_dl.mp4,58,"-330.213348,119.992691,-68.357079,19.313290,-10.732652,6.113716,-11.378275,-19.771795,-23.712091,-13.512937,-9.414089,5.096022,-2.011525,-5.472566,1.467555,-2.224760,-5.989812,-11.482434,-3.934103,-16.859823",0.424
scottkress_halloween_dl.mp4,59,"-337.855103,98.983299,-71.711739,36.075539,-21.774664,-1.508561,-20.409449,-20.779472,-19.791998,10.717360,4.866556,-9.684713,-18.078096,-8.093261,-1.118915,-13.304177,-19.373590,-7.062236,9.976323,-4.804667",0.424
scottkress_rio_dl.mp4,0,"-269.013458,97.927238,-69.497101,48.068394,16.025982,9.361609,-26.649380,-12.194059,-21.028902,-8.532623,-13.545482,-19.314978,-19.055819,-3.125320,-8.982477,-7.084577,-0.731491,-4.768476,10.830716,-18.025585",0.44
scottkress_rio_dl.mp4,1,"-320.227905,135.444244,-51.902988,23.717630,-5.368191,-12.336158,-14.233700,-16.144316,-11.568003,-11.393344,-17.335579,-6.087127,-4.066943,-0.337829,-0.816900,-7.402349,-13.416981,-0.041257,11.166667,-19.854416",0.44
scottkress_rio_dl.mp4,2,"-221.872040,94.853737,-73.407013,47.062569,-14.237310,5.431211,-25.467695,-20.369699,-13.258959,2.495310,-20.029924,-5.532608,-4.280131,1.833076,-6.834348,2.481277,5.888520,-15.831102,7.073091,-9.158125",0.44
scottkress_rio_dl.mp4,3,"-305.961334,142.751495,-46.393375,21.918369,-2.757708,4.132740,-9.213380,-8.699129,-14.516950,-8.932709,-8.679647,-4.661101,-7.651331,-1.194061,-8.707148,-3.268885,-0.806386,-11.817196,2.725530,-6.509328",0.44
scottkress_rio_dl.mp4,4,"-227.572403,124.239044,-43.043972,41.511532,-18.623653,4.965541,-21.393698,-13.492137,-27.566759,-10.976827,-8.324525,-7.408485,-15.703405,-5.491586,-11.483490,0.463701,5.514727,-9.234241,6.243802,-6.260388",0.44
scottkress_rio_dl.mp4,5,"-266.332611,153.615601,-69.066322,27.000227,5.177672,6.368673,-22.772936,-19.184690,-24.677052,-14.018033,1.439484,-3.178743,-10.636160,1.298472,-11.653579,-1.179468,7.014761,-11.029673,4.453365,-4.974908",0.44
scottkress_rio_dl.mp4,6,"-290.849579,127.261765,-39.866550,33.940891,-7.828267,2.936143,-23.712475,-21.440214,-18.257656,-6.052382,-9.516790,-8.806237,-12.011319,-0.667580,-11.451673,-1.065514,6.336652,-10.683050,3.583551,-4.971632",0.44
scottkress_rio_dl.mp4,7,"-302.216461,136.592545,-68.937149,30.155888,-1.766678,11.753479,-21.129459,-10.624990,-22.852108,-14.207644,-6.477108,-4.715695,-16.172401,-2.545245,-12.244578,-3.201495,8.958895,-11.547541,7.240862,-8.935697",0.44
scottkress_rio_dl.mp4,8,"-287.629333,113.664253,-46.808731,36.233604,-15.632731,-2.817467,-15.714821,-9.211989,-19.015331,-9.668846,-11.545891,-5.194005,-3.654855,1.061280,-14.297622,-1.391842,5.910523,-5.594535,4.907804,-11.824496",0.44
scottkress_rio_dl.mp4,9,"-329.486572,112.143936,-45.612305,33.589405,7.456691,8.142001,-13.986174,-19.675035,-16.720291,-2.472625,-13.830414,-1.820040,-7.529234,-9.370158,-16.993332,-3.276798,7.010741,-10.933215,1.893124,-8.803824",0.44
scottkress_rio_dl.mp4,10,"-324.138397,54.270607,-55.105968,52.999920,-8.807326,27.123821,-21.170296,-9.376493,-14.502098,4.158602,-7.292778,4.651028,-10.513937,4.901262,-5.717577,-2.009652,5.057738,-8.586019,6.466018,-4.824197",0.44
scottkress_rio_dl.mp4,11,"-275.572205,137.271500,-50.185001,21.762623,-9.800566,-3.677736,-6.660247,-0.980922,-16.137484,-10.031051,-5.547125,-10.866615,-8.424600,-1.145970,-8.981779,-6.179576,-1.837098,-5.559766,4.500054,-6.019210",0.44
