video,frame,phash,processing_seconds
scottkress_halloween_dl.mp4,27,f48308795fa44bf4,2.401
scottkress_halloween_dl.mp4,28,f48f11785fa40af4,2.401
scottkress_halloween_dl.mp4,29,f48f18794fa40af4,2.401
scottkress_rio_dl.mp4,0,f8d427d8b04eef80,2.519
scottkress_rio_dl.mp4,1,a5da36e9d02b1e94,2.519
scottkress_rio_dl.mp4,2,98e613ea945ae791,2.519
scottkress_rio_dl.mp4,3,9ae512ecd12af4d1,2.519
scottkress_rio_dl.mp4,4,b8d52e89d50aefc0,2.519
scottkress_rio_dl.mp4,5,e994eea4d32817e8,2.519
scottkress_rio_dl.mp4,6,f98227d8215eeb94,2.519
scottkress_rio_dl.mp4,7,ed903accc556aad1,2.519
scottkress_rio_dl.mp4,8,add23cce711f6890,2.519
scottkress_rio_dl.mp4,9,93ed36cb450fb051,2.519
scottkress_rio_dl.mp4,10,cdb318e65d0fe850,2.519
scottkress_rio_dl.mp4,11,c9b322cd913eea91,2.519
scottkress_rio_dl.mp4,12,ee91621dc1fe05f0,2.519
scottkress_rio_dl.mp4,13,b4c827b950bfe944,2.519
scottkress_rio_dl.mp4,14,dca20fe6115feb04,2.519
scottkress_rio_dl.mp4,15,fa8536a9105fee05,2.519
scottkress_rio_dl.mp4,16,c9b642acdd20bfd0,2.519
scottkress_rio_dl.mp4,17,f8e40799c06ffb80,2.519
scottkress_rio_dl.mp4,18,e99768a3dd221dd0,2.519
scottkress_rio_dl.mp4,19,8df2079ac53269d6,2.519
scottkress_rio_dl.mp4,20,f8817ea950f60fd0,2.519
scottkress_rio_dl.mp4,21,c9b348ad52af0ef0,2.519
scottkress_rio_dl.mp4,22,e09c47a63846f71b,2.519
scottkress_rio_dl.mp4,23,f9b04eb1186799c6,2.519
scottkress_rio_dl.mp4,24,99f02f984738ebd0,2.519
scottkress_rio_dl.mp4,25,bccb1ba4d924ae51,2.519
scottkress_rio_dl.mp4,26,80ff829f60976a93,2.519
scottkress_rio_dl.mp4,27,b9d02b924d2efe41,2.519
scottkress_rio_dl.mp4,28,f9d027dd80576ec0,2.519
scottkress_rio_dl.mp4,29,f9a00fbf90476f80,2.519
scottkress_rio_dl.mp4,30,89d23ecec1522ed5,2.519
scottkress_source_dl.mp4,0,92d2adac75c94633,2.117
scottkress_source_dl.mp4,1,93d28caddde25a0c,2.117
scottkress_source_dl.mp4,2,9652a8addd635b14,2.117
scottkress_source_dl.mp4,3,fcd03baac154b6a8,2.117
scottkress_source_dl.mp4,4,ce49cf8c109b2f72,2.117
scottkress_source_dl.mp4,5,92ade25aa5e38a56,2.117
scottkress_source_dl.mp4,6,b8a741d16eb63349,2.117
scottkress_source_dl.mp4,7,a32c9c926bedc51a,2.117
scottkress_source_dl.mp4,8,a5aa54da636586cb,2.117
scottkress_source_dl.mp4,9,91976e483e726b0d,2.117
scottkress_source_dl.mp4,10,b9a8c7924bed6443,2.117
scottkress_source_dl.mp4,11,ae8919a66ccb8733,2.117
scottkress_source_dl.mp4,12,a28e99b172ce6729,2.117
scottkress_source_dl.mp4,13,a3ac5c936b65d618,2.117
scottkress_source_dl.mp4,14,b88245da2c77b34d,2.117
scottkress_source_dl.mp4,15,a6b9cd9463e1664c,2.117
scottkress_source_dl.mp4,16,b82ac590de2f71e4,2.117
scottkress_source_dl.mp4,17,b8a647d32ef53241,2.117
scottkress_source_dl.mp4,18,bba0dd83687127ca,2.117
scottkress_source_dl.mp4,19,bca947483f7209ce,2.117
scottkress_source_dl.mp4,20,b1acc698697427cb,2.117
scottkress_source_dl.mp4,21,a38dd8976a696788,2.117
scottkress_source_dl.mp4,22,b0a75e9a6b65c20e,2.117
scottkress_source_dl.mp4,23,bc26c1d16eb73249,2.117
scottkress_source_dl.mp4,24,b89746c17eb49349,2.117
scottkress_source_dl.mp4,25,b9aa44d13af59349,2.117
scottkress_wheelgame_dl.mp4,0,cf89a0f29d6d08da,5.054
scottkress_wheelgame_dl.mp4,1,cf89a2f28d6d08da,5.054
scottkress_wheelgame_dl.mp4,2,e98932f0cd2e8acb,5.054
scottkress_wheelgame_dl.mp4,3,e98bb370c56e8a0b,5.054
scottkress_wheelgame_dl.mp4,4,e983b270c52e8adb,5.054
scottkress_wheelgame_dl.mp4,5,e981be70c56c8a5b,5.054
scottkress_wheelgame_dl.mp4,6,e980bf70c46e8a5b,5.054
scottkress_wheelgame_dl.mp4,7,eb8930f0c52dcada,5.054
scottkress_wheelgame_dl.mp4,8,e98b32f0cd4b9a89,5.054
scottkress_wheelgame_dl.mp4,9,ef8a32b04d6a9a4d,5.054
scottkress_wheelgame_dl.mp4,10,e18abaf4c42b8ada,5.054
scottkress_wheelgame_dl.mp4,11,e58b32f08f2f8896,5.054
